num,name,heightm,weightkg,color,tier,prevo,evoLevel,forme,evoItem,evoCondition,evoMove,Bug,Dark,Dragon,Electric,Fairy,Fighting,Fire,Flying,Ghost,Grass,Ground,Ice,Normal,Poison,Psychic,Rock,Steel,Water,eggGroup_Amorphous,eggGroup_Bug,eggGroup_Ditto,eggGroup_Dragon,eggGroup_Fairy,eggGroup_Field,eggGroup_Flying,eggGroup_Grass,eggGroup_Human-Like,eggGroup_Mineral,eggGroup_Monster,eggGroup_Undiscovered,eggGroup_Water 1,eggGroup_Water 2,eggGroup_Water 3,M,F,hp,atk,def,spa,spd,spe,ability_0,ability_H,ability_1,ability_S,legendary,numEvos,gen
326,Grumpig,0.9,71.5,Purple,Illegal,Spoink,32.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,80,45,65,90,110,80,Thick Fat,Gluttony,Own Tempo,,,,3
327,Spinda,1.1,5.0,Brown,Illegal,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,60,60,60,60,60,60,Own Tempo,Contrary,Tangled Feet,,,,3
328,Trapinch,0.7000000000000001,15.0,Brown,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,45,100,45,45,45,10,Hyper Cutter,Sheer Force,Arena Trap,,,1.0,3
329,Vibrava,1.1,15.3,Green,NFE,Trapinch,35.0,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,50,70,50,50,50,70,Levitate,,,,,1.0,3
330,Flygon,2.0,82.0,Green,RU,Vibrava,45.0,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,80,100,80,80,80,100,Levitate,,,,,,3
331,Cacnea,0.4,51.3,Green,Illegal,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,50,85,40,85,40,35,Sand Veil,Water Absorb,,,,1.0,3
332,Cacturne,1.3,77.4,Green,Illegal,Cacnea,32.0,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,70,115,60,115,60,55,Sand Veil,Water Absorb,,,,,3
333,Swablu,0.4,1.2,Blue,LC,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,45,40,60,40,75,50,Natural Cure,Cloud Nine,,,,1.0,3
334,Altaria,1.1,20.6,Blue,(PU),Swablu,35.0,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,75,70,90,70,105,80,Natural Cure,Cloud Nine,,,,,3
334,Altaria-Mega,1.5,20.6,Blue,Illegal,,,Mega,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,75,110,110,110,105,80,Pixilate,,,,,,6
335,Zangoose,1.3,40.3,White,Illegal,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,73,115,60,60,60,90,Immunity,Toxic Boost,,,,,3
336,Seviper,2.7,52.5,Black,Illegal,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,73,100,60,100,60,65,Shed Skin,Infiltrator,,,,,3
337,Lunatone,1.0,168.0,Yellow,(PU),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,90,55,65,95,85,70,Levitate,,,,,,3
338,Solrock,1.2,154.0,Red,(PU),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,90,95,85,55,65,70,Levitate,,,,,,3
339,Barboach,0.4,1.9,Gray,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,50,48,43,46,41,60,Oblivious,Hydration,Anticipation,,,1.0,3
340,Whiscash,0.9,23.6,Blue,(PU),Barboach,30.0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,110,78,73,76,71,60,Oblivious,Hydration,Anticipation,,,,3
341,Corphish,0.6000000000000001,11.5,Red,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,43,80,65,50,35,35,Hyper Cutter,Adaptability,Shell Armor,,,1.0,3
342,Crawdaunt,1.1,32.8,Red,UU,Corphish,30.0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,63,120,85,90,55,55,Hyper Cutter,Adaptability,Shell Armor,,,,3
343,Baltoy,0.5,21.5,Brown,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,40,40,55,40,70,55,Levitate,,,,,1.0,3
344,Claydol,1.5,108.0,Black,PU,Baltoy,36.0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,60,70,105,70,120,75,Levitate,,,,,,3
345,Lileep,1.0,23.8,Purple,LC,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.875,0.125,66,41,77,61,87,23,Suction Cups,Storm Drain,,,,1.0,3
346,Cradily,1.5,60.4,Green,(PU),Lileep,40.0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.875,0.125,86,81,97,81,107,43,Suction Cups,Storm Drain,,,,,3
347,Anorith,0.7000000000000001,12.5,Gray,LC,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.875,0.125,45,95,50,40,50,75,Battle Armor,Swift Swim,,,,1.0,3
348,Armaldo,1.5,68.2,Gray,(PU),Anorith,40.0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.875,0.125,75,125,100,70,80,45,Battle Armor,Swift Swim,,,,,3
349,Feebas,0.6000000000000001,7.4,Brown,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,20,15,20,10,55,80,Swift Swim,Adaptability,Oblivious,,,1.0,3
350,Milotic,6.2,162.0,Pink,RU,Feebas,,,Prism Scale,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,95,60,79,100,125,81,Marvel Scale,Cute Charm,Competitive,,,,3
351,Castform,0.30000000000000004,0.8,Gray,Illegal,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,70,70,70,70,70,70,Forecast,,,,,,3
351,Castform-Sunny,0.30000000000000004,0.8,Red,,,,Sunny,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,70,70,70,70,70,70,Forecast,,,,,,3
351,Castform-Rainy,0.30000000000000004,0.8,Blue,,,,Rainy,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,70,70,70,70,70,70,Forecast,,,,,,3
351,Castform-Snowy,0.30000000000000004,0.8,White,,,,Snowy,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,70,70,70,70,70,70,Forecast,,,,,,3
352,Kecleon,1.0,22.0,Green,Illegal,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,60,90,70,60,120,40,Color Change,Protean,,,,,3
353,Shuppet,0.6000000000000001,2.3,Black,Illegal,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,44,75,35,63,33,45,Insomnia,Cursed Body,Frisk,,,1.0,3
354,Banette,1.1,12.5,Black,Illegal,Shuppet,37.0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,64,115,65,83,63,65,Insomnia,Cursed Body,Frisk,,,,3
354,Banette-Mega,1.2,13.0,Black,Illegal,,,Mega,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,64,165,75,93,83,75,Prankster,,,,,,6
355,Duskull,0.8,15.0,Black,LC,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,40,90,30,90,25,Levitate,Frisk,,,,1.0,3
356,Dusclops,1.6,30.6,Black,NFE,Duskull,37.0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,40,70,130,60,130,25,Pressure,Frisk,,,,1.0,3
357,Tropius,2.0,100.0,Green,Illegal,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,99,68,83,72,87,51,Chlorophyll,Harvest,Solar Power,,,,3
358,Chimecho,0.6000000000000001,1.0,Blue,Illegal,Chingling,,,,at night,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,75,50,80,95,90,65,Levitate,,,,,,3
359,Absol,1.2,47.0,White,PU,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,65,130,60,75,60,75,Pressure,Justified,Super Luck,,,,3
359,Absol-Mega,1.2,49.0,White,Illegal,,,Mega,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,65,150,60,115,60,115,Magic Bounce,,,,,,6
360,Wynaut,0.6000000000000001,14.0,Blue,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,95,23,48,23,48,23,Shadow Tag,Telepathy,,,,1.0,3
361,Snorunt,0.7000000000000001,16.8,Gray,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,50,50,50,50,50,50,Inner Focus,Moody,Ice Body,,,2.0,3
362,Glalie,1.5,256.5,Gray,(PU),Snorunt,42.0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,80,80,80,80,80,80,Inner Focus,Moody,Ice Body,,,,3
362,Glalie-Mega,2.1,350.2,Gray,Illegal,,,Mega,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,80,120,80,120,80,100,Refrigerate,,,,,,6
363,Spheal,0.8,39.5,Blue,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,70,40,50,55,50,25,Thick Fat,Oblivious,Ice Body,,,1.0,3
364,Sealeo,1.1,87.6,Blue,NFE,Spheal,32.0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,90,60,70,75,70,45,Thick Fat,Oblivious,Ice Body,,,1.0,3
365,Walrein,1.4,150.6,Blue,(PU),Sealeo,44.0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,110,80,90,95,90,65,Thick Fat,Oblivious,Ice Body,,,,3
366,Clamperl,0.4,52.5,Blue,Illegal,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,35,64,85,74,55,32,Shell Armor,Rattled,,,,2.0,3
367,Huntail,1.7000000000000002,27.0,Blue,Illegal,Clamperl,,,Deep Sea Tooth,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,55,104,105,94,75,52,Swift Swim,Water Veil,,,,,3
368,Gorebyss,1.8,22.6,Pink,Illegal,Clamperl,,,Deep Sea Scale,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,55,84,105,114,75,52,Swift Swim,Hydration,,,,,3
369,Relicanth,1.0,23.4,Gray,(PU),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.875,0.125,100,90,130,45,65,55,Swift Swim,Sturdy,Rock Head,,,,3
370,Luvdisc,0.6000000000000001,8.7,Pink,Illegal,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.75,43,30,55,40,65,97,Swift Swim,Hydration,,,,,3
371,Bagon,0.6000000000000001,42.1,Blue,LC,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,45,75,60,40,30,50,Rock Head,Sheer Force,,,,1.0,3
372,Shelgon,1.1,110.5,White,NFE,Bagon,30.0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,65,95,100,60,50,50,Rock Head,Overcoat,,,,1.0,3
373,Salamence,1.5,102.6,Blue,UU,Shelgon,50.0,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,95,135,80,110,80,100,Intimidate,Moxie,,,,,3
373,Salamence-Mega,1.8,112.6,Blue,Illegal,,,Mega,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,95,145,130,120,90,120,Aerilate,,,,,,6
374,Beldum,0.6000000000000001,95.2,Blue,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,40,55,80,35,60,30,Clear Body,Light Metal,,,,1.0,3
375,Metang,1.2,202.5,Blue,NFE,Beldum,20.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,60,75,100,55,80,50,Clear Body,Light Metal,,,,1.0,3
376,Metagross,1.6,550.0,Blue,RU,Metang,45.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,80,135,130,95,90,70,Clear Body,Light Metal,,,,,3
376,Metagross-Mega,2.5,942.9,Blue,Illegal,,,Mega,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,80,145,150,105,110,110,Tough Claws,,,,,,6
377,Regirock,1.7000000000000002,230.0,Brown,PU,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,80,100,200,50,100,50,Clear Body,Sturdy,,,Sub-Legendary,,3
378,Regice,1.8,175.0,Blue,(PU),,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,80,50,100,100,200,50,Clear Body,Ice Body,,,Sub-Legendary,,3
379,Registeel,1.9,205.0,Gray,RU,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,80,75,150,75,150,50,Clear Body,Light Metal,,,Sub-Legendary,,3
380,Latias,1.4,40.0,Red,UUBL,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,80,80,90,110,130,110,Levitate,,,,Sub-Legendary,,3
380,Latias-Mega,1.8,52.0,Purple,Illegal,,,Mega,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,80,100,120,140,150,110,Levitate,,,,,,6
381,Latios,2.0,60.0,Blue,UUBL,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,80,90,80,130,110,110,Levitate,,,,Sub-Legendary,,3
381,Latios-Mega,2.3,70.0,Purple,Illegal,,,Mega,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,80,130,100,160,120,110,Levitate,,,,,,6
382,Kyogre,4.5,352.0,Blue,Uber,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,100,100,90,150,140,90,Drizzle,,,,Restricted Legendary,,3
382,Kyogre-Primal,9.8,430.0,Blue,Illegal,,,Primal,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,100,150,90,180,160,90,Primordial Sea,,,,,,6
383,Groudon,3.5,950.0,Red,Uber,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,100,150,140,100,90,90,Drought,,,,Restricted Legendary,,3
383,Groudon-Primal,5.0,999.7,Red,Illegal,,,Primal,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,100,180,160,150,90,90,Desolate Land,,,,,,6
384,Rayquaza,7.0,206.5,Green,Uber,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,105,150,90,150,90,95,Air Lock,,,,Restricted Legendary,,3
384,Rayquaza-Mega,10.8,392.0,Green,Illegal,,,Mega,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,105,180,100,180,100,115,Delta Stream,,,,,,6
385,Jirachi,0.30000000000000004,1.1,Yellow,UU,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,100,100,100,100,100,100,Serene Grace,,,,Mythical,,3
386,Deoxys,1.7000000000000002,60.8,Red,Illegal,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,50,150,50,150,50,150,Pressure,,,,Mythical,,3
386,Deoxys-Attack,1.7000000000000002,60.8,Red,Illegal,,,Attack,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,50,180,20,180,20,150,Pressure,,,,,,3
386,Deoxys-Defense,1.7000000000000002,60.8,Red,Illegal,,,Defense,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,50,70,160,70,160,90,Pressure,,,,,,3
386,Deoxys-Speed,1.7000000000000002,60.8,Red,Illegal,,,Speed,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,50,95,90,95,90,180,Pressure,,,,,,3
387,Turtwig,0.4,10.2,Green,Illegal,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.875,0.125,55,68,64,45,55,31,Overgrow,Shell Armor,,,,1.0,4
388,Grotle,1.1,97.0,Green,Illegal,Turtwig,18.0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.875,0.125,75,89,85,55,65,36,Overgrow,Shell Armor,,,,1.0,4
389,Torterra,2.2,310.0,Green,Illegal,Grotle,32.0,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.875,0.125,95,109,105,75,85,56,Overgrow,Shell Armor,,,,,4
390,Chimchar,0.5,6.2,Brown,Illegal,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.875,0.125,44,58,44,58,44,61,Blaze,Iron Fist,,,,1.0,4
391,Monferno,0.9,22.0,Brown,Illegal,Chimchar,14.0,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.875,0.125,64,78,52,78,52,81,Blaze,Iron Fist,,,,1.0,4
392,Infernape,1.2,55.0,Brown,Illegal,Monferno,36.0,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.875,0.125,76,104,71,104,71,108,Blaze,Iron Fist,,,,,4
393,Piplup,0.4,5.2,Blue,Illegal,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.875,0.125,53,51,53,61,56,40,Torrent,Defiant,,,,1.0,4
394,Prinplup,0.8,23.0,Blue,Illegal,Piplup,16.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.875,0.125,64,66,68,81,76,50,Torrent,Defiant,,,,1.0,4
395,Empoleon,1.7000000000000002,84.5,Blue,Illegal,Prinplup,36.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.875,0.125,84,86,88,111,101,60,Torrent,Defiant,,,,,4
396,Starly,0.30000000000000004,2.0,Brown,Illegal,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,40,55,30,30,30,60,Keen Eye,Reckless,,,,1.0,4
397,Staravia,0.6000000000000001,15.5,Brown,Illegal,Starly,14.0,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,55,75,50,40,40,80,Intimidate,Reckless,,,,1.0,4
398,Staraptor,1.2,24.9,Brown,Illegal,Staravia,34.0,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,85,120,70,50,60,100,Intimidate,Reckless,,,,,4
399,Bidoof,0.5,20.0,Brown,Illegal,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,59,45,40,35,40,31,Simple,Moody,Unaware,,,1.0,4
400,Bibarel,1.0,31.5,Brown,Illegal,Bidoof,15.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,79,85,60,55,60,71,Simple,Moody,Unaware,,,,4
401,Kricketot,0.30000000000000004,2.2,Red,Illegal,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37,25,41,25,41,25,Shed Skin,Run Away,,,,1.0,4
402,Kricketune,1.0,25.5,Red,Illegal,Kricketot,10.0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,77,85,51,55,51,65,Swarm,Technician,,,,,4
403,Shinx,0.5,9.5,Blue,LC,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,45,65,34,40,34,45,Rivalry,Guts,Intimidate,,,1.0,4
404,Luxio,0.9,30.5,Blue,NFE,Shinx,15.0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,60,85,49,60,49,60,Rivalry,Guts,Intimidate,,,1.0,4
405,Luxray,1.4,42.0,Blue,(PU),Luxio,30.0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,80,120,79,95,79,70,Rivalry,Guts,Intimidate,,,,4
406,Budew,0.2,1.2,Green,LC,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,40,30,35,50,70,55,Natural Cure,Leaf Guard,Poison Point,,,1.0,4
407,Roserade,0.9,14.5,Green,RU,Roselia,,,Shiny Stone,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,60,70,65,125,105,90,Natural Cure,Technician,Poison Point,,,,4
408,Cranidos,0.9,31.5,Blue,Illegal,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.875,0.125,67,125,40,30,30,58,Mold Breaker,Sheer Force,,,,1.0,4
