num,name,heightm,weightkg,color,prevo,evoLevel,otherFormes,formeOrder,canGigantamax,baseSpecies,forme,requiredItem,changesFrom,evoCondition,evoType,gen,evoItem,evoRegion,canHatch,evoMove,baseForme,cosmeticFormes,maxHP,requiredAbility,battleOnly,requiredMove,requiredItems,cannotDynamax,Bug,Dark,Dragon,Electric,Fairy,Fighting,Fire,Flying,Ghost,Grass,Ground,Ice,Normal,Poison,Psychic,Rock,Steel,Water,eggGroup_Amorphous,eggGroup_Bug,eggGroup_Ditto,eggGroup_Dragon,eggGroup_Fairy,eggGroup_Field,eggGroup_Flying,eggGroup_Grass,eggGroup_Human-Like,eggGroup_Mineral,eggGroup_Monster,eggGroup_Undiscovered,eggGroup_Water 1,eggGroup_Water 2,eggGroup_Water 3,M,F,hp,atk,def,spa,spd,spe,ability_0,ability_H,ability_1,ability_S,legendary,numEvos
315,Roselia,0.30000000000000004,2.0,Green,Budew,,,,,,,,,during the day,levelFriendship,3.0,,,1.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,50,60,45,100,80,65,Natural Cure,Leaf Guard,Poison Point,,,1.0
316,Gulpin,0.4,10.3,Green,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,70,43,53,43,53,40,Liquid Ooze,Gluttony,Sticky Hold,,,1.0
317,Swalot,1.7000000000000002,80.0,Purple,Gulpin,26.0,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,73,83,73,83,55,Liquid Ooze,Gluttony,Sticky Hold,,,
318,Carvanha,0.8,20.8,Red,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,45,90,20,65,20,65,Rough Skin,Speed Boost,,,,1.0
319,Sharpedo,1.8,88.8,Blue,Carvanha,30.0,['Sharpedo-Mega'],"['Sharpedo', 'Sharpedo-Mega']",,,,,,,,3.0,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,70,120,40,95,40,95,Rough Skin,Speed Boost,,,,
319,Sharpedo-Mega,2.5,130.3,Blue,,,,,,Sharpedo,Mega,Sharpedonite,,,,6.0,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,70,140,70,110,65,105,Strong Jaw,,,,,
320,Wailmer,2.0,130.0,Blue,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,130,70,35,70,35,60,Water Veil,Pressure,Oblivious,,,1.0
321,Wailord,14.5,398.0,Blue,Wailmer,40.0,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,170,90,45,90,45,60,Water Veil,Pressure,Oblivious,,,
322,Numel,0.7000000000000001,24.0,Yellow,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,60,60,40,65,45,35,Oblivious,Own Tempo,Simple,,,1.0
323,Camerupt,1.9,220.0,Red,Numel,33.0,['Camerupt-Mega'],"['Camerupt', 'Camerupt-Mega']",,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,70,100,70,105,75,40,Magma Armor,Anger Point,Solid Rock,,,
323,Camerupt-Mega,2.5,320.5,Red,,,,,,Camerupt,Mega,Cameruptite,,,,6.0,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,70,120,100,145,105,20,Sheer Force,,,,,
324,Torkoal,0.5,80.4,Brown,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,70,85,140,85,70,20,White Smoke,Shell Armor,Drought,,,
325,Spoink,0.7000000000000001,30.6,Black,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,60,25,35,70,80,60,Thick Fat,Gluttony,Own Tempo,,,1.0
326,Grumpig,0.9,71.5,Purple,Spoink,32.0,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,80,45,65,90,110,80,Thick Fat,Gluttony,Own Tempo,,,
327,Spinda,1.1,5.0,Brown,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,60,60,60,60,60,60,Own Tempo,Contrary,Tangled Feet,,,
328,Trapinch,0.7000000000000001,15.0,Brown,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,45,100,45,45,45,10,Hyper Cutter,Sheer Force,Arena Trap,,,1.0
329,Vibrava,1.1,15.3,Green,Trapinch,35.0,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,50,70,50,50,50,70,Levitate,,,,,1.0
330,Flygon,2.0,82.0,Green,Vibrava,45.0,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,80,100,80,80,80,100,Levitate,,,,,
331,Cacnea,0.4,51.3,Green,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,50,85,40,85,40,35,Sand Veil,Water Absorb,,,,1.0
332,Cacturne,1.3,77.4,Green,Cacnea,32.0,,,,,,,,,,3.0,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,70,115,60,115,60,55,Sand Veil,Water Absorb,,,,
333,Swablu,0.4,1.2,Blue,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,45,40,60,40,75,50,Natural Cure,Cloud Nine,,,,1.0
334,Altaria,1.1,20.6,Blue,Swablu,35.0,['Altaria-Mega'],"['Altaria', 'Altaria-Mega']",,,,,,,,3.0,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,75,70,90,70,105,80,Natural Cure,Cloud Nine,,,,
334,Altaria-Mega,1.5,20.6,Blue,,,,,,Altaria,Mega,Altarianite,,,,6.0,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,75,110,110,110,105,80,Pixilate,,,,,
335,Zangoose,1.3,40.3,White,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,73,115,60,60,60,90,Immunity,Toxic Boost,,,,
336,Seviper,2.7,52.5,Black,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,73,100,60,100,60,65,Shed Skin,Infiltrator,,,,
337,Lunatone,1.0,168.0,Yellow,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,90,55,65,95,85,70,Levitate,,,,,
338,Solrock,1.2,154.0,Red,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,90,95,85,55,65,70,Levitate,,,,,
339,Barboach,0.4,1.9,Gray,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,50,48,43,46,41,60,Oblivious,Hydration,Anticipation,,,1.0
340,Whiscash,0.9,23.6,Blue,Barboach,30.0,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,110,78,73,76,71,60,Oblivious,Hydration,Anticipation,,,
341,Corphish,0.6000000000000001,11.5,Red,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,43,80,65,50,35,35,Hyper Cutter,Adaptability,Shell Armor,,,1.0
342,Crawdaunt,1.1,32.8,Red,Corphish,30.0,,,,,,,,,,3.0,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,63,120,85,90,55,55,Hyper Cutter,Adaptability,Shell Armor,,,
343,Baltoy,0.5,21.5,Brown,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,40,40,55,40,70,55,Levitate,,,,,1.0
344,Claydol,1.5,108.0,Black,Baltoy,36.0,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,60,70,105,70,120,75,Levitate,,,,,
345,Lileep,1.0,23.8,Purple,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.875,0.125,66,41,77,61,87,23,Suction Cups,Storm Drain,,,,1.0
346,Cradily,1.5,60.4,Green,Lileep,40.0,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.875,0.125,86,81,97,81,107,43,Suction Cups,Storm Drain,,,,
347,Anorith,0.7000000000000001,12.5,Gray,,,,,,,,,,,,3.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.875,0.125,45,95,50,40,50,75,Battle Armor,Swift Swim,,,,1.0
348,Armaldo,1.5,68.2,Gray,Anorith,40.0,,,,,,,,,,3.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.875,0.125,75,125,100,70,80,45,Battle Armor,Swift Swim,,,,
349,Feebas,0.6000000000000001,7.4,Brown,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,20,15,20,10,55,80,Swift Swim,Adaptability,Oblivious,,,1.0
350,Milotic,6.2,162.0,Pink,Feebas,,,,,,,,,,trade,3.0,Prism Scale,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,95,60,79,100,125,81,Marvel Scale,Cute Charm,Competitive,,,
351,Castform,0.30000000000000004,0.8,Gray,,,"['Castform-Sunny', 'Castform-Rainy', 'Castform-Snowy']","['Castform', 'Castform-Sunny', 'Castform-Rainy', 'Castform-Snowy']",,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,70,70,70,70,70,70,Forecast,,,,,
351,Castform-Sunny,0.30000000000000004,0.8,Red,,,,,,Castform,Sunny,,,,,3.0,,,,,,,,Forecast,Castform,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,70,70,70,70,70,70,Forecast,,,,,
351,Castform-Rainy,0.30000000000000004,0.8,Blue,,,,,,Castform,Rainy,,,,,3.0,,,,,,,,Forecast,Castform,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,70,70,70,70,70,70,Forecast,,,,,
351,Castform-Snowy,0.30000000000000004,0.8,White,,,,,,Castform,Snowy,,,,,3.0,,,,,,,,Forecast,Castform,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,70,70,70,70,70,70,Forecast,,,,,
352,Kecleon,1.0,22.0,Green,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,60,90,70,60,120,40,Color Change,Protean,,,,
353,Shuppet,0.6000000000000001,2.3,Black,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,44,75,35,63,33,45,Insomnia,Cursed Body,Frisk,,,1.0
354,Banette,1.1,12.5,Black,Shuppet,37.0,['Banette-Mega'],"['Banette', 'Banette-Mega']",,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,64,115,65,83,63,65,Insomnia,Cursed Body,Frisk,,,
354,Banette-Mega,1.2,13.0,Black,,,,,,Banette,Mega,Banettite,,,,6.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,64,165,75,93,83,75,Prankster,,,,,
355,Duskull,0.8,15.0,Black,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,40,90,30,90,25,Levitate,Frisk,,,,1.0
356,Dusclops,1.6,30.6,Black,Duskull,37.0,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,40,70,130,60,130,25,Pressure,Frisk,,,,1.0
357,Tropius,2.0,100.0,Green,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,99,68,83,72,87,51,Chlorophyll,Harvest,Solar Power,,,
358,Chimecho,0.6000000000000001,1.0,Blue,Chingling,,,,,,,,,at night,levelFriendship,3.0,,,1.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,75,50,80,95,90,65,Levitate,,,,,
359,Absol,1.2,47.0,White,,,['Absol-Mega'],"['Absol', 'Absol-Mega']",,,,,,,,3.0,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,65,130,60,75,60,75,Pressure,Justified,Super Luck,,,
359,Absol-Mega,1.2,49.0,White,,,,,,Absol,Mega,Absolite,,,,6.0,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,65,150,60,115,60,115,Magic Bounce,,,,,
360,Wynaut,0.6000000000000001,14.0,Blue,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,95,23,48,23,48,23,Shadow Tag,Telepathy,,,,1.0
361,Snorunt,0.7000000000000001,16.8,Gray,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,50,50,50,50,50,50,Inner Focus,Moody,Ice Body,,,2.0
362,Glalie,1.5,256.5,Gray,Snorunt,42.0,['Glalie-Mega'],"['Glalie', 'Glalie-Mega']",,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,80,80,80,80,80,80,Inner Focus,Moody,Ice Body,,,
362,Glalie-Mega,2.1,350.2,Gray,,,,,,Glalie,Mega,Glalitite,,,,6.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,80,120,80,120,80,100,Refrigerate,,,,,
363,Spheal,0.8,39.5,Blue,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,70,40,50,55,50,25,Thick Fat,Oblivious,Ice Body,,,1.0
364,Sealeo,1.1,87.6,Blue,Spheal,32.0,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,90,60,70,75,70,45,Thick Fat,Oblivious,Ice Body,,,1.0
365,Walrein,1.4,150.6,Blue,Sealeo,44.0,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,110,80,90,95,90,65,Thick Fat,Oblivious,Ice Body,,,
366,Clamperl,0.4,52.5,Blue,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,35,64,85,74,55,32,Shell Armor,Rattled,,,,2.0
367,Huntail,1.7000000000000002,27.0,Blue,Clamperl,,,,,,,,,,trade,3.0,Deep Sea Tooth,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,55,104,105,94,75,52,Swift Swim,Water Veil,,,,
368,Gorebyss,1.8,22.6,Pink,Clamperl,,,,,,,,,,trade,3.0,Deep Sea Scale,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,55,84,105,114,75,52,Swift Swim,Hydration,,,,
369,Relicanth,1.0,23.4,Gray,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.875,0.125,100,90,130,45,65,55,Swift Swim,Sturdy,Rock Head,,,
370,Luvdisc,0.6000000000000001,8.7,Pink,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.75,43,30,55,40,65,97,Swift Swim,Hydration,,,,
371,Bagon,0.6000000000000001,42.1,Blue,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,45,75,60,40,30,50,Rock Head,Sheer Force,,,,1.0
372,Shelgon,1.1,110.5,White,Bagon,30.0,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,65,95,100,60,50,50,Rock Head,Overcoat,,,,1.0
373,Salamence,1.5,102.6,Blue,Shelgon,50.0,['Salamence-Mega'],"['Salamence', 'Salamence-Mega']",,,,,,,,3.0,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,95,135,80,110,80,100,Intimidate,Moxie,,,,
373,Salamence-Mega,1.8,112.6,Blue,,,,,,Salamence,Mega,Salamencite,,,,6.0,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,95,145,130,120,90,120,Aerilate,,,,,
374,Beldum,0.6000000000000001,95.2,Blue,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,40,55,80,35,60,30,Clear Body,Light Metal,,,,1.0
375,Metang,1.2,202.5,Blue,Beldum,20.0,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,60,75,100,55,80,50,Clear Body,Light Metal,,,,1.0
376,Metagross,1.6,550.0,Blue,Metang,45.0,['Metagross-Mega'],"['Metagross', 'Metagross-Mega']",,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,80,135,130,95,90,70,Clear Body,Light Metal,,,,
376,Metagross-Mega,2.5,942.9,Blue,,,,,,Metagross,Mega,Metagrossite,,,,6.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,80,145,150,105,110,110,Tough Claws,,,,,
377,Regirock,1.7000000000000002,230.0,Brown,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,80,100,200,50,100,50,Clear Body,Sturdy,,,Sub-Legendary,
378,Regice,1.8,175.0,Blue,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,80,50,100,100,200,50,Clear Body,Ice Body,,,Sub-Legendary,
379,Registeel,1.9,205.0,Gray,,,,,,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,80,75,150,75,150,50,Clear Body,Light Metal,,,Sub-Legendary,
380,Latias,1.4,40.0,Red,,,['Latias-Mega'],"['Latias', 'Latias-Mega']",,,,,,,,3.0,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,80,80,90,110,130,110,Levitate,,,,Sub-Legendary,
380,Latias-Mega,1.8,52.0,Purple,,,,,,Latias,Mega,Latiasite,,,,6.0,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,80,100,120,140,150,110,Levitate,,,,,
381,Latios,2.0,60.0,Blue,,,['Latios-Mega'],"['Latios', 'Latios-Mega']",,,,,,,,3.0,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,80,90,80,130,110,110,Levitate,,,,Sub-Legendary,
381,Latios-Mega,2.3,70.0,Purple,,,,,,Latios,Mega,Latiosite,,,,6.0,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,80,130,100,160,120,110,Levitate,,,,,
382,Kyogre,4.5,352.0,Blue,,,['Kyogre-Primal'],"['Kyogre', 'Kyogre-Primal']",,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,100,100,90,150,140,90,Drizzle,,,,Restricted Legendary,
382,Kyogre-Primal,9.8,430.0,Blue,,,,,,Kyogre,Primal,Blue Orb,,,,6.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,100,150,90,180,160,90,Primordial Sea,,,,,
383,Groudon,3.5,950.0,Red,,,['Groudon-Primal'],"['Groudon', 'Groudon-Primal']",,,,,,,,3.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,100,150,140,100,90,90,Drought,,,,Restricted Legendary,
383,Groudon-Primal,5.0,999.7,Red,,,,,,Groudon,Primal,Red Orb,,,,6.0,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,100,180,160,150,90,90,Desolate Land,,,,,
384,Rayquaza,7.0,206.5,Green,,,['Rayquaza-Mega'],"['Rayquaza', 'Rayquaza-Mega']",,,,,,,,3.0,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,105,150,90,150,90,95,Air Lock,,,,Restricted Legendary,
